Suburb,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount
Dandenong,3,669000,24.7,3175,3,1,1,713,145,1960,-37.98997,145.2254,South-Eastern Metropolitan,10894
Dandenong,3,880000,24.7,3175,3,2,10,734,,,-37.96969,145.21043,South-Eastern Metropolitan,10894
Dandenong North,3,560000,24.7,3175,3,1,2,630,,,-37.96543,145.20339,South-Eastern Metropolitan,8322
Dandenong North,5,895000,24.7,3175,5,2,4,779,186,1970,-37.94465,145.21236,South-Eastern Metropolitan,8322
Deepdene,2,710000,7.9,3103,2,1,2,1533,,,-37.81143,145.07108,Southern Metropolitan,892
Deer Park,3,572000,14.8,3023,3,3,6,585,,,-37.75907,144.75924,Western Metropolitan,6388
Delahey,4,505000,18,3037,4,2,2,344,105.9,1995,-37.719,144.76699,Western Metropolitan,2898
Delahey,3,550000,18,3037,3,2,2,668,,,-37.72589,144.77991,Western Metropolitan,2898
Doncaster,5,1530000,12.4,3108,5,3,2,851,215,1975,-37.78109,145.13745,Eastern Metropolitan,9028
Doncaster East,3,816000,14.3,3109,3,1,2,0,121,2010,-37.78738,145.16033,Eastern Metropolitan,10999
Doncaster East,4,1385000,14.3,3109,4,3,2,417,203,1980,-37.79223,145.14606,Eastern Metropolitan,10999
Donvale,3,900000,16.1,3111,3,1,2,726,,,-37.80279,145.19974,Eastern Metropolitan,4790
Doveton,2,472500,28.8,3177,2,1,2,590,74,1960,-37.99715,145.23526,South-Eastern Metropolitan,3533
East Melbourne,1,895000,1.3,3002,1,1,1,0,60,1990,-37.81177,144.97617,Northern Metropolitan,3040
Edithvale,2,724000,27,3196,2,1,2,224,104,2000,-38.0371,145.11717,South-Eastern Metropolitan,2546
Elsternwick,3,1975000,7.2,3185,3,2,2,458,165,1900,-37.88148,145.00539,Southern Metropolitan,4898
Elsternwick,3,1200000,7.2,3185,3,1,2,1405,117,1965,-37.88065,145.01112,Southern Metropolitan,4898
Eltham,3,751000,18,3095,3,2,2,247,,2009,-37.70318,145.16467,Eastern Metropolitan,6990
Elwood,2,635000,7.2,3184,2,1,1,371,,,-37.87872,144.98894,Southern Metropolitan,8989
Elwood,2,630000,7.2,3184,2,1,1,637,73,1970,-37.88374,144.98518,Southern Metropolitan,8989
Elwood,2,730000,7.2,3184,2,2,1,0,,2013,-37.88678,144.98855,Southern Metropolitan,8989
Epping,4,600000,19.6,3076,4,2,2,500,,,-37.62756,145.03364,Northern Metropolitan,10926
Epping,3,410000,19.6,3076,3,1,1,216,,,-37.64151,145.02265,Northern Metropolitan,10926
Epping,3,545000,19.6,3076,3,1,2,400,,,-37.62894,145.00977,Northern Metropolitan,10926
Essendon,3,1620000,7.5,3040,3,1,1,393,,,-37.75769,144.91051,Western Metropolitan,9264
Essendon,1,326000,7.5,3040,1,1,1,0,,,-37.75547,144.91327,Western Metropolitan,9264
Essendon North,3,1535000,8.2,3041,3,1,2,811,152,1925,-37.7384,144.90485,Western Metropolitan,1308
Fawkner,2,830000,13.1,3060,2,1,1,779,102,1950,-37.71532,144.96508,Northern Metropolitan,5070
Ferntree Gully,3,740000,24.8,3156,3,1,2,968,118,1955,-37.88523,145.28553,Eastern Metropolitan,10788
Flemington,2,505000,3.4,3031,2,1,1,0,,,-37.78257,144.93106,Northern Metropolitan,3593
Footscray,2,430000,5.1,3011,2,1,1,1909,110,2007,-37.79919,144.89607,Western Metropolitan,7570
Footscray,3,900000,5.1,3011,3,1,3,312,106,1880,-37.79334,144.89128,Western Metropolitan,7570
Footscray,4,1000000,5.1,3011,4,2,1,180,206,1994,-37.79686,144.908,Western Metropolitan,7570
Footscray,4,891000,5.1,3011,4,1,3,446,101.7,1920,-37.79221,144.89076,Western Metropolitan,7570
Forest Hill,3,742000,15.4,3131,3,1,1,404,,,-37.83792,145.16573,Eastern Metropolitan,4385
Forest Hill,3,1011000,15.4,3131,3,1,1,590,114,1960,-37.84308,145.168,Eastern Metropolitan,4385
Frankston,4,600500,38,3199,4,2,2,580,,,-38.13805,145.16668,South-Eastern Metropolitan,17055
Frankston South,3,665000,38,3199,3,1,1,642,,,-38.16762,145.13545,South-Eastern Metropolitan,7566
Gladstone Park,3,645000,12.9,3043,3,1,1,556,,,-37.69584,144.89379,Western Metropolitan,3285
Gladstone Park,3,627000,12.9,3043,3,1,2,573,,,-37.69148,144.89873,Western Metropolitan,3285
Glen Iris,2,580000,7.3,3146,2,1,1,200,62,1970,-37.85743,145.0468,Southern Metropolitan,10412
Glen Iris,2,519500,7.3,3146,2,1,1,1101,73,1970,-37.85724,145.04681,Southern Metropolitan,10412
Glen Waverley,2,656000,16.7,3150,2,1,1,345,120,2012,-37.89919,145.14856,Eastern Metropolitan,15321
Glen Waverley,2,730000,16.7,3150,2,1,1,235,,,-37.89017,145.1652,Eastern Metropolitan,15321
Glen Waverley,5,1182000,16.7,3150,5,2,3,650,152,1975,-37.90383,145.17166,Eastern Metropolitan,15321
Glen Waverley,4,1500000,16.7,3150,4,2,2,248,,,-37.88425,145.17031,Eastern Metropolitan,15321
Glen Waverley,3,1800000,16.7,3150,3,1,1,729,,,-37.86954,145.16429,Eastern Metropolitan,15321
Glen Waverley,5,1832000,16.7,3150,5,2,2,803,,,-37.87942,145.17668,Eastern Metropolitan,15321
Glen Waverley,3,1000000,16.7,3150,3,2,2,365,124,1996,-37.88599,145.17031,Eastern Metropolitan,15321
Glenroy,2,493000,11.2,3046,2,1,2,201,201,2000,-37.70691,144.90934,Northern Metropolitan,8870
Glenroy,3,940000,11.2,3046,3,2,5,627,173,1960,-37.70198,144.92166,Northern Metropolitan,8870
Glenroy,2,435000,11.2,3046,2,1,1,144,73,2010,-37.70628,144.92379,Northern Metropolitan,8870
Greensborough,3,725000,16.1,3088,3,2,2,672,,,-37.68989,145.10698,Northern Metropolitan,8524
Greenvale,3,476500,20.4,3059,3,1,1,321,,,-37.63995,144.89022,Northern Metropolitan,4864
Hadfield,4,741000,11.2,3046,4,1,2,652,158,1960,-37.70542,144.95127,Northern Metropolitan,2606
Hadfield,3,550000,11.2,3046,3,1,2,325,100,1950,-37.70325,144.94757,Northern Metropolitan,2606
Hampton,3,1930000,13.8,3188,3,2,2,720,,,-37.94229,145.01306,Southern Metropolitan,5454
Hampton,3,1405000,13.8,3188,3,2,2,220,139,2014,-37.93487,145.00093,Southern Metropolitan,5454
Hawthorn,2,500000,5.3,3122,2,1,1,2338,,,-37.83032,145.03899,Southern Metropolitan,11308
Hawthorn East,2,520000,6.2,3123,2,1,1,0,,,-37.84139,145.05045,Southern Metropolitan,6482
Heathmont,4,1270500,21.3,3135,4,2,3,801,180,1957,-37.82734,145.24487,Eastern Metropolitan,3794
Heathmont,3,751000,21.3,3135,3,1,2,693,129,1950,-37.82536,145.24893,Eastern Metropolitan,3794
Heidelberg,3,1515000,8.9,3084,3,1,3,827,,1950,-37.74776,145.06217,Eastern Metropolitan,2890
Heidelberg West,2,735000,8.8,3081,2,1,4,600,,,-37.74798,145.03765,Eastern Metropolitan,2674
Heidelberg West,4,590000,8.8,3081,4,2,2,409,,,-37.74033,145.03696,Eastern Metropolitan,2674
Highett,3,1460000,16,3190,3,2,2,725,,,-37.95008,145.03203,Southern Metropolitan,4794
Highett,4,1535000,16,3190,4,2,2,719,719,1998,-37.94999,145.03122,Southern Metropolitan,4794
Hillside,4,700000,18,3037,4,2,4,788,236,1995,-37.68974,144.75225,Western Metropolitan,5556
Hoppers Crossing,3,520000,18.4,3029,3,1,0,609,109,1986,-37.86991,144.68607,Western Metropolitan,13830
Hoppers Crossing,4,650000,18.4,3029,4,2,2,680,205,1985,-37.86821,144.69566,Western Metropolitan,13830
Hoppers Crossing,4,576000,18.4,3029,4,2,1,570,,,-37.87185,144.68931,Western Metropolitan,13830
Hughesdale,2,472000,12.3,3166,2,1,1,0,70,1970,-37.89369,145.08354,Southern Metropolitan,3145
Ivanhoe,2,880000,7.8,3079,2,1,2,229,113,2005,-37.7651,145.03452,Eastern Metropolitan,5549
Ivanhoe,4,985000,7.8,3079,4,3,2,181,154,2016,-37.76758,145.03883,Eastern Metropolitan,5549
Jacana,3,528000,14,3047,3,1,3,588,92,1960,-37.68306,144.90928,Northern Metropolitan,851
Kealba,4,590000,14,3021,4,2,2,617,,,-37.7364,144.82556,Western Metropolitan,1202
Keilor East,3,918000,11.7,3033,3,2,2,669,166,2000,-37.73936,144.85874,Western Metropolitan,5629
Keilor East,3,777000,11.7,3033,3,2,1,300,,1950,-37.73421,144.86832,Western Metropolitan,5629
Keilor East,4,880000,11.7,3033,4,1,1,534,,,-37.74807,144.86927,Western Metropolitan,5629
Kew,2,591000,5.4,3101,2,1,2,0,90,1887,-37.79413,145.02382,Southern Metropolitan,10331
Kings Park,3,565000,14,3021,3,2,3,543,106.9,1980,-37.72765,144.78107,Western Metropolitan,2878
Kurunjang,4,362000,31.7,3337,4,2,2,685,141,1970,-37.67277,144.59643,Northern Victoria,3553
Kurunjang,3,330000,31.7,3337,3,1,1,654,,,-37.67195,144.5788,Northern Victoria,3553
Lalor,3,798000,16.3,3075,3,1,2,806,,1964,-37.66871,145.01,Northern Metropolitan,8279
Lalor,3,560000,16.3,3075,3,1,2,535,104,1970,-37.6615,145.02761,Northern Metropolitan,8279
Langwarrin,3,447000,41,3910,3,1,2,230,102,2002,-38.16404,145.18781,Eastern Victoria,8743
Langwarrin,4,900000,41,3910,4,2,6,2026,,,-38.15575,145.19516,Eastern Victoria,8743
Maidstone,3,681000,6.4,3012,3,1,2,523,93.82,1950,-37.78242,144.86955,Western Metropolitan,3873
Maidstone,3,1005000,6.4,3012,3,1,5,653,109,1930,-37.78639,144.88214,Western Metropolitan,3873
Maidstone,2,468000,6.4,3012,2,1,2,312,89,1990,-37.78353,144.87233,Western Metropolitan,3873
Maidstone,2,650000,6.4,3012,2,1,2,249,,,-37.78891,144.87114,Western Metropolitan,3873
Malvern East,3,1638000,8.4,3145,3,1,1,697,,,-37.88354,145.07536,Southern Metropolitan,8801
Maribyrnong,3,640000,4.3,3032,3,2,2,91,132,2000,-37.77449,144.88011,Western Metropolitan,4918
Maribyrnong,2,410000,4.3,3032,2,1,2,0,,,-37.77117,144.88041,Western Metropolitan,4918
Meadow Heights,3,420000,17.4,3048,3,1,1,658,94,1990,-37.64821,144.92527,Northern Metropolitan,4704
Melton South,3,375000,29.8,3338,3,1,2,584,,1983,-37.71211,144.57704,Western Victoria,4718
Melton South,3,326000,29.8,3338,3,1,1,611,115,1985,-37.69467,144.57827,Western Victoria,4718
Melton South,3,400000,29.8,3338,3,2,2,800,,,-37.71691,144.57108,Western Victoria,4718
Melton South,3,412250,29.8,3338,3,1,2,592,,,-37.70056,144.57125,Western Victoria,4718
Melton West,3,371500,31.7,3337,3,2,0,582,,,-37.6773,144.565,Northern Victoria,6065
Mill Park,3,725000,17.9,3082,3,2,2,602,129,1980,-37.66916,145.06912,Northern Metropolitan,10529
Mitcham,3,1101000,17.2,3132,3,1,2,774,132.6,1950,-37.80588,145.1981,Eastern Metropolitan,6871
Mitcham,4,926000,17.2,3132,4,3,2,374,170,2000,-37.81521,145.18727,Eastern Metropolitan,6871
Moonee Ponds,1,362000,6.2,3039,1,1,1,0,55,2015,-37.77149,144.91552,Western Metropolitan,6232
Mordialloc,1,309000,21.5,3195,1,1,1,57,42,1978,-38.00331,145.09425,South-Eastern Metropolitan,3650
Mount Waverley,3,1267000,14.2,3149,3,2,4,714,,,-37.89289,145.11501,Eastern Metropolitan,13366
Mount Waverley,2,611000,14.2,3149,2,1,1,161,82,1970,-37.8837,145.11526,Eastern Metropolitan,13366
Mount Waverley,4,1750000,14.2,3149,4,2,2,766,,,-37.88043,145.13062,Eastern Metropolitan,13366
Mulgrave,3,755000,18.8,3170,3,2,2,197,132,2005,-37.92285,145.18549,South-Eastern Metropolitan,7113
Mulgrave,3,862000,18.8,3170,3,2,2,246,3,2002,-37.92829,145.19647,South-Eastern Metropolitan,7113
Mulgrave,3,815500,18.8,3170,3,2,2,434,104,1960,-37.93228,145.15827,South-Eastern Metropolitan,7113
Newport,3,1100000,6.2,3015,3,2,3,449,154.3,1940,-37.84769,144.87667,Western Metropolitan,5498
Niddrie,4,1130000,10.4,3042,4,2,2,650,163,1975,-37.73435,144.8768,Western Metropolitan,2291
Niddrie,4,1006000,10.4,3042,4,2,1,270,178.74,2008,-37.74266,144.88577,Western Metropolitan,2291
Noble Park,2,445000,22.7,3174,2,1,3,197,82,1998,-37.96903,145.18999,South-Eastern Metropolitan,11806
Noble Park,3,650000,22.7,3174,3,1,1,603,130,1970,-37.96318,145.18962,South-Eastern Metropolitan,11806
North Melbourne,2,465000,1.8,3051,2,1,1,0,53,2010,-37.79831,144.94261,Northern Metropolitan,6821
Northcote,3,1290000,5.3,3070,3,2,1,196,,1910,-37.77651,144.99074,Northern Metropolitan,11364
Northcote,3,1335000,5.3,3070,3,1,1,390,112,1920,-37.76588,144.99731,Northern Metropolitan,11364
Northcote,1,352500,5.3,3070,1,1,1,1279,,,-37.7662,144.99907,Northern Metropolitan,11364
Northcote,3,1875000,5.3,3070,3,1,2,771,,1950,-37.76631,145.01699,Northern Metropolitan,11364
Oakleigh South,4,1390000,15.5,3167,4,2,2,558,243,2010,-37.91917,145.08807,South-Eastern Metropolitan,3692
Pakenham,4,643500,47.3,3810,4,2,2,600,300,2010,-38.07583,145.43698,Eastern Victoria,17384
Pascoe Vale,2,541000,8.5,3044,2,1,1,133,,,-37.72136,144.92932,Northern Metropolitan,7485
Pascoe Vale,2,510000,8.5,3044,2,1,1,129,88.3,2012,-37.71865,144.95018,Northern Metropolitan,7485
Pascoe Vale,2,550000,8.5,3044,2,1,1,164,80.7,2008,-37.72219,144.92559,Northern Metropolitan,7485
Pascoe Vale,2,580000,8.5,3044,2,1,1,103,111,2010,-37.72773,144.92628,Northern Metropolitan,7485
Pascoe Vale,2,706000,8.5,3044,2,1,1,205,,1998,-37.72998,144.94138,Northern Metropolitan,7485
Port Melbourne,2,559000,3.5,3207,2,1,1,712,,1968,-37.83529,144.93749,Southern Metropolitan,8648
Prahran,2,570000,4.6,3181,2,2,1,0,,,-37.85973,145.00925,Southern Metropolitan,7717
Preston,1,250000,8.4,3072,1,1,1,631,34,1965,-37.74495,144.99322,Northern Metropolitan,14577
Preston,1,392000,8.4,3072,1,1,1,629,41,1965,-37.74144,144.99326,Northern Metropolitan,14577
Preston,1,505000,8.4,3072,1,1,1,102,43,2000,-37.74679,145.01394,Northern Metropolitan,14577
Preston,3,980000,8.4,3072,3,1,3,397,107,1925,-37.73724,145.00984,Northern Metropolitan,14577
Reservoir,2,495000,12,3073,2,1,1,134,,2013,-37.7216,145.0178,Northern Metropolitan,21650
Reservoir,2,320000,12,3073,2,1,1,89,65,1965,-37.71766,145.00132,Northern Metropolitan,21650
Reservoir,2,617500,12,3073,2,2,1,0,114,2010,-37.73012,145.02652,Northern Metropolitan,21650
Reservoir,5,1282500,12,3073,5,2,2,499,251,2015,-37.72556,144.99021,Northern Metropolitan,21650
Reservoir,4,760500,12,3073,4,1,2,846,,,-37.70559,144.9902,Northern Metropolitan,21650
Richmond,2,419000,2.4,3121,2,1,1,3512,51,2011,-37.81828,144.99789,Northern Metropolitan,14949
Richmond,3,1590000,2.4,3121,3,2,1,83,,,-37.82458,144.99767,Northern Metropolitan,14949
Richmond,2,592000,2.4,3121,2,2,2,2044,,,-37.817,144.99554,Northern Metropolitan,14949
Richmond,2,1667500,2.4,3121,2,2,2,92,141,1940,-37.82324,144.99174,Northern Metropolitan,14949
Richmond,2,685000,2.4,3121,2,2,1,0,77,2011,-37.813,144.99303,Northern Metropolitan,14949
Ringwood,3,882500,19.9,3134,3,2,2,918,145,1975,-37.794,145.24636,Eastern Metropolitan,7785
Ringwood,3,910000,19.9,3134,3,2,2,651,162,1977,-37.79638,145.24268,Eastern Metropolitan,7785
Ringwood East,3,777000,21.3,3135,3,2,2,502,,,-37.82268,145.25058,Eastern Metropolitan,4407
Roxburgh Park,3,510000,20.6,3064,3,2,2,523,,2000,-37.63528,144.93117,Northern Metropolitan,5833
Sandringham,3,1651000,15.2,3191,3,2,1,390,125,1950,-37.95035,145.01571,Southern Metropolitan,4497
Sandringham,2,770000,15.2,3191,2,1,1,208,,1970,-37.95265,145.02045,Southern Metropolitan,4497
Scoresby,4,1040000,22.2,3179,4,2,2,1134,152,1970,-37.89496,145.23404,Eastern Metropolitan,2206
Scoresby,4,1120000,22.2,3179,4,2,2,960,179,1985,-37.88992,145.22123,Eastern Metropolitan,2206
Seddon,3,886000,5.1,3011,3,2,2,0,,2005,-37.80618,144.89057,Western Metropolitan,2417
South Morang,3,601000,20.5,3752,3,2,2,454,,,-37.63556,145.06679,Northern Metropolitan,7969
South Morang,4,810000,20.5,3752,4,2,2,639,,,-37.63947,145.08562,Northern Metropolitan,7969
South Morang,5,945000,20.5,3752,5,3,4,700,,,-37.62166,145.06747,Northern Metropolitan,7969
South Morang,3,500000,20.5,3752,3,2,2,330,118,2008,-37.64027,145.08745,Northern Metropolitan,7969
South Yarra,2,747500,2.7,3141,2,1,1,0,,,-37.83564,144.97729,Southern Metropolitan,14887
South Yarra,1,420000,2.7,3141,1,1,1,0,43,1960,-37.83547,144.98844,Southern Metropolitan,14887
South Yarra,2,460000,2.7,3141,2,2,0,0,63,2014,-37.83863,144.99379,Southern Metropolitan,14887
South Yarra,2,1340000,2.7,3141,2,2,2,0,133,1995,-37.84018,145.00265,Southern Metropolitan,14887
Springvale,2,580000,20.8,3171,2,2,2,155,89.25,,-37.94302,145.15478,South-Eastern Metropolitan,7412
Springvale South,3,700000,22.2,3172,3,1,2,638,105,1980,-37.98031,145.15497,South-Eastern Metropolitan,4054
St Albans,3,627000,14,3021,3,1,3,581,,,-37.73348,144.79564,Western Metropolitan,14042
St Kilda,1,360000,5,3182,1,1,1,0,49,1971,-37.87223,144.98046,Southern Metropolitan,13240
St Kilda,2,530000,5,3182,2,1,0,0,,,-37.86756,144.98303,Southern Metropolitan,13240
St Kilda,2,533000,5,3182,2,1,1,463,,1960,-37.86761,144.98337,Southern Metropolitan,13240
St Kilda,3,1180000,5,3182,3,2,1,128,,,-37.86545,144.98126,Southern Metropolitan,13240
Strathmore,4,1220000,8.2,3041,4,1,2,750,185,1960,-37.73051,144.91731,Western Metropolitan,3284
Sunbury,3,500000,31.7,3429,3,1,3,678,127,1975,-37.56935,144.7241,Western Metropolitan,14092
Sunbury,3,438000,31.7,3429,3,1,4,606,96,1994,-37.57532,144.71058,Western Metropolitan,14092
Sunshine,3,910000,10.5,3020,3,1,3,703,,1950,-37.79337,144.8418,Western Metropolitan,3755
Sunshine North,4,650000,10.5,3020,4,2,1,283,181.6,2005,-37.76508,144.83629,Western Metropolitan,4217
Sunshine North,3,595000,10.5,3020,3,1,0,557,,,-37.76812,144.82528,Western Metropolitan,4217
Sunshine West,3,710000,10.5,3020,3,1,2,697,,,-37.78666,144.8109,Western Metropolitan,6763
Sunshine West,3,615000,10.5,3020,3,2,1,358,27,1999,-37.79573,144.79311,Western Metropolitan,6763
Sunshine West,4,859000,10.5,3020,4,2,2,699,,,-37.78945,144.80062,Western Metropolitan,6763
Surrey Hills,3,2225000,10.2,3127,3,1,2,829,,,-37.83273,145.08812,Southern Metropolitan,5457
Surrey Hills,2,1950000,10.2,3127,2,1,1,858,,,-37.82559,145.11236,Southern Metropolitan,5457
Surrey Hills,4,2550000,10.2,3127,4,2,2,861,,,-37.82611,145.0911,Southern Metropolitan,5457
Surrey Hills,2,830000,10.2,3127,2,1,1,180,,,-37.82794,145.09332,Southern Metropolitan,5457
Sydenham,4,740000,18,3037,4,2,2,1017,156,2000,-37.69106,144.75854,Western Metropolitan,3640
Sydenham,3,620000,18,3037,3,2,2,360,,2000,-37.70686,144.76989,Western Metropolitan,3640
Tarneit,4,463500,18.4,3029,4,2,2,371,156,2006,-37.867,144.65618,Western Metropolitan,10160
Tarneit,3,530000,18.4,3029,3,2,2,400,153,2009,-37.83353,144.67324,Western Metropolitan,10160
Tarneit,3,446000,18.4,3029,3,2,2,326,162,2012,-37.85037,144.66179,Western Metropolitan,10160
Taylors Hill,3,520000,18,3037,3,2,2,389,161,2005,-37.71364,144.76031,Western Metropolitan,4242
Taylors Hill,3,530000,18,3037,3,2,1,343,119,2011,-37.7117,144.75204,Western Metropolitan,4242
Taylors Hill,5,725500,18,3037,5,3,2,450,260,2011,-37.71152,144.75283,Western Metropolitan,4242
Taylors Lakes,4,688000,15.5,3038,4,2,1,645,,,-37.70841,144.79699,Western Metropolitan,5336
Taylors Lakes,3,630000,15.5,3038,3,2,1,655,,,-37.70894,144.80205,Western Metropolitan,5336
Taylors Lakes,4,800000,15.5,3038,4,3,6,876,,,-37.6899,144.78346,Western Metropolitan,5336
Taylors Lakes,3,760000,15.5,3038,3,3,2,654,,,-37.69394,144.7795,Western Metropolitan,5336
Taylors Lakes,3,502000,15.5,3038,3,2,2,198,143,2004,-37.69503,144.77869,Western Metropolitan,5336
Templestowe,4,1275000,15.5,3106,4,2,2,812,33,,-37.7584,145.16128,Eastern Metropolitan,6202
Templestowe,5,1300000,15.5,3106,5,3,3,767,,,-37.76084,145.12675,Eastern Metropolitan,6202
Templestowe Lower,4,1215000,12.4,3107,4,2,4,729,240,1970,-37.76846,145.11183,Eastern Metropolitan,5420
Templestowe Lower,4,1320000,12.4,3107,4,2,2,774,,,-37.76941,145.12123,Eastern Metropolitan,5420
Templestowe Lower,2,731000,12.4,3107,2,1,1,217,115,2005,-37.75671,145.11401,Eastern Metropolitan,5420
Thomastown,3,651000,15.3,3074,3,1,2,526,116,1970,-37.68164,144.99769,Northern Metropolitan,7955
Thomastown,3,631000,15.3,3074,3,1,2,584,121,1965,-37.6819,145.02294,Northern Metropolitan,7955
Thomastown,3,715500,15.3,3074,3,1,2,685,,,-37.68107,145.03393,Northern Metropolitan,7955
Thornbury,3,1110000,7,3071,3,1,0,396,113,1930,-37.75358,144.98534,Northern Metropolitan,8870
Toorak,2,735000,4.1,3142,2,1,1,0,84,1935,-37.83241,145.00705,Southern Metropolitan,7217
Toorak,2,920000,4.1,3142,2,2,1,0,,,-37.84139,145.00678,Southern Metropolitan,7217
Toorak,1,350000,4.1,3142,2,1,1,0,,1970,-37.84157,145.00469,Southern Metropolitan,7217
Tullamarine,3,822000,12.9,3043,3,1,1,778,112,1960,-37.70321,144.87972,Western Metropolitan,3296
Vermont,3,988000,17.2,3133,3,1,1,653,119,1970,-37.84034,145.2022,Eastern Metropolitan,4181
Wantirna South,3,855000,14.7,3152,3,1,2,730,,,-37.86288,145.25077,Eastern Metropolitan,7082
Wantirna South,3,630000,14.7,3152,3,1,2,169,141,2001,-37.87345,145.22973,Eastern Metropolitan,7082
Watsonia,3,830000,14.5,3087,3,1,1,598,104.4,1975,-37.717,145.08891,Northern Metropolitan,2329
Watsonia North,3,710000,14.5,3087,3,1,2,600,115,1974,-37.69872,145.08743,Northern Metropolitan,1442
Watsonia North,3,850000,14.5,3087,3,1,2,766,,,-37.69821,145.08995,Northern Metropolitan,1442
Werribee,3,383000,14.7,3030,3,1,2,548,95,1960,-37.8889,144.65744,Western Metropolitan,16166
Werribee,4,463000,14.7,3030,4,2,2,358,148,2012,-37.91807,144.63816,Western Metropolitan,16166
Werribee,3,471500,14.7,3030,3,1,2,530,,,-37.89415,144.64143,Western Metropolitan,16166
Werribee,3,412500,14.7,3030,3,1,1,583,,1980,-37.88702,144.66101,Western Metropolitan,16166
Werribee,3,452000,14.7,3030,3,1,3,567,121,1980,-37.88666,144.66149,Western Metropolitan,16166
Werribee,4,665000,14.7,3030,4,2,2,520,201,2014,-37.91859,144.64143,Western Metropolitan,16166
Werribee,3,485000,14.7,3030,3,1,1,633,88,1960,-37.89444,144.65591,Western Metropolitan,16166
Werribee,4,510000,14.7,3030,4,2,1,531,147,2003,-37.89556,144.64268,Western Metropolitan,16166
West Footscray,3,850000,6.4,3012,3,1,2,269,111,1910,-37.79638,144.87911,Western Metropolitan,5058
West Footscray,3,915000,6.4,3012,3,1,2,447,,,-37.792,144.86856,Western Metropolitan,5058
Wheelers Hill,5,1591000,16.7,3150,5,3,3,923,,,-37.90213,145.18444,South-Eastern Metropolitan,7392
Wheelers Hill,5,1490000,16.7,3150,5,3,4,677,,,-37.90893,145.18489,South-Eastern Metropolitan,7392
Williamstown,4,1440000,6.8,3016,4,2,0,240,170,1900,-37.85414,144.89561,Western Metropolitan,6380
